boletin,project_id,fecha_ingreso,origen_iniciativa,titulo,document_type,event_label,source_url,resolved_url,mime_type,extraction_method,pages_total,units_examined,raw_chars,cleaned_chars,text_quality,text_sha256,synced_at
18368-07,19035,2026-06-17,parlamentario,"Interpreta el artículo 226 U del Código Procesal Penal, en materia de valoración de la prueba testimonial de personas con identidad reservada",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18586&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18586&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,14213,14213,rica,ad4527e3180b8eaf0974836e89a3605bdd2b2550f36f0d0437ecec27ebc7c9d4,2026-09-02T15:10:43+00:00
18369-07,19037,2026-06-16,parlamentario,"Modifica la Ordenanza de Aduanas, con el objeto de aumentar las penas asignadas al delito de contrabando de tabaco y sus derivados",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18588&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18588&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,11313,11313,rica,7e1b9bdd71d6a8acc79ce7b684b84c5ddc42d9c048e21e83b7e47d51b0af34db,2026-09-02T15:10:35+00:00
18370-25,19036,2026-06-16,parlamentario,"Modifica la ley N° 21.459, con el objeto de actualizar la regulación en materia de delitos informáticos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18587&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18587&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,16949,16949,rica,a084cf943278f2080c8a0df00d63d10c542686176b1df7dcbdc00b453768da85,2026-09-02T15:10:35+00:00
18371-21,19040,2026-06-16,parlamentario,"Modifica diversos cuerpos legales, con el objeto de sancionar penalmente el tráfico ilícito de recursos hidrobiológicos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18591&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18591&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,9587,9587,rica,7de16b0fe5260f2b70c834665f359c0f36d120b2fe73cbe845d9823471214537,2026-09-02T15:10:35+00:00
18372-25,19039,2026-06-17,parlamentario,"Modifica la ley N° 21.659, sobre seguridad privada, con el objeto de excluir a las festividades religiosas de las reglas dispuestas para la realización de eventos masivos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18590&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18590&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,8140,8140,rica,037a5f7e3ed899aa1c1d42c473bf24d774caa1dbfca71442674729296cb54d58,2026-09-02T15:10:43+00:00
18373-07,19055,2026-06-15,parlamentario,"Modifica la ley N° 19.913, que crea la Unidad de Análisis Financiero, para agilizar el acceso a información amparada por secreto o reserva bancaria, manteniendo el control judicial previo",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18606&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18606&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,9410,7636,rica,47f5f34f45a1b5d073b88a7dea01a9f643a6e61168f2256c74a50bcb6576b722,2026-09-02T15:10:30+00:00
18374-06,19054,2026-06-15,parlamentario,"Modifica la ley N° 18.695, orgánica constitucional de municipalidades, para establecer la obligatoriedad de dar respuesta a los requerimientos de información y antecedentes efectuados por el Concejo Municipal o los concejales que lo integran, a las Corporaciones, Fundaciones y Asociaciones Municipales",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18605&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18605&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,8082,6398,rica,f91bfc1bf12722467ca76bf4f7ef2e32791f4a2aedb60b1faa73c4b417599d4e,2026-09-02T15:10:31+00:00
18375-29,19053,2026-06-15,parlamentario,Establece normas para la regulación de la emisión de ruido generado por instalaciones deportivas,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18604&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18604&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,15893,14298,rica,24415c5919981bfc012417f933715bebadf0432c7616c8432ed3a893bf5a4d31,2026-09-02T15:10:31+00:00
18376-13,19057,2026-06-15,parlamentario,Establece la modalidad de trabajo a distancia o teletrabajo respecto de trabajadores que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18608&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18608&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,13744,13744,rica,06f7076233f3760bb0a90cd9ad06f5348722462db8161efc073572229076c8f4,2026-09-02T15:10:32+00:00
18377-06,19041,2026-06-17,parlamentario,"Modifica la ley N° 21.325, de migración y extranjería, en materia de requisitos en procedimientos de reunificación familiar que involucren a niños, niñas y adolescentes",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18592&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18592&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,15932,15932,rica,2e4084997d93c23d4af38af06180c91b0cc971132f5b19e87aa705c3dc5d7f9f,2026-09-02T15:10:44+00:00
18378-18,19063,2026-06-19,ejecutivo,Fortalece el ejercicio de la responsabilidad parental,texto_proyecto,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36763&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36763&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,378,49486,49486,rica,dac271e702f581e706c4b8531038d8d92178e3ee8f2d05daba98456d8b97fbcc,2026-09-02T15:10:48+00:00
18379-15,19052,2026-06-17,parlamentario,"Modifica la Ley General de Telecomunicaciones, con el objeto de establecer un número telefónico para la comunicación de emergencia viales",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18603&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18603&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,9795,9795,rica,d9c269488699ff8e85d87a2ac1336dc9b3355e399a6c718ebd88650256eac237,2026-09-02T15:10:44+00:00
18380-07,19059,2026-06-15,parlamentario,Establece causales de inhabilidades y recusación respecto de jueces y fiscales,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18609&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18609&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,7631,7631,rica,17e2cb7285a77207e1e5c415c7aebb9289a2a70633aef2759c8b52b579fea15a,2026-09-02T15:10:32+00:00
18381-02,19056,2026-06-15,parlamentario,Aumenta la pena aplicable al delito de ingreso no autorizado a recintos militares y policiales,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18607&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18607&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,6078,6078,rica,25c3fbd7e46ee3aee997dc78c9ed64769a4d01b88a6d2c2b41371e9df4bba336,2026-09-02T15:10:33+00:00
18382-29,19064,2026-06-15,parlamentario,"Modifica ley N° 19.712, del Deporte, para establecer medidas de seguridad, protección y resguardo de la infancia y la adolescencia, en actividades físicas, deportivas y recreativas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18612&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18612&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,9126,7349,rica,f55a500ee8f686e8f55dc28fb21539605008eacbf416afd780bd5e47a280aa3b,2026-09-02T15:10:33+00:00
18383-06,19065,2026-06-22,parlamentario,"Modifica ley N° 10.336, de organización y atribuciones de la Contraloría General de la República, con el objeto de delimitar el régimen de exclusiva confianza en dicha institución",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18613&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18613&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,8849,1348,utilizable,4be5b31496198a2b5cd9ab5c7920276a303e506181def0ea487f4f2402ec1d3f,2026-09-02T15:10:50+00:00
18384-08,19062,2026-06-22,ejecutivo,Ley de protección tarifaria eléctrica,texto_mensaje,Texto del Mensaje,https://www.camara.cl/verDoc.aspx?prmID=36762&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36762&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,379,50690,50690,rica,b59fa8021ca310cfe8095a485f0bd5a301ef04db93313f5bda06466e8b787b3b,2026-09-02T15:10:50+00:00
18385-07,19088,2026-06-23,parlamentario,"Concede amnistía al personal de las Fuerzas Armadas y de Orden y Seguridad Pública por hechos ejecutados en resguardo del orden público, en el período que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18635&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18635&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,9078,9078,rica,1b62aad4a47d1b04ec5a9849326f5863d70c0a0251ea09c97f464b9b4e777360,2026-09-02T15:10:52+00:00
18386-08,19069,2026-06-16,parlamentario,Modifica la Ley General de Servicios Eléctricos para facilitar la incorporación y actualización del registro de personas electrodependientes,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18617&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18617&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,12197,9990,rica,4b039ef60b15dec2af5d81934084bf889c20ae0a3fe254e9e3e0513b7e4b2cef,2026-09-02T15:10:36+00:00
18387-11,19067,2026-06-16,parlamentario,"Incorpora responsabilidades civiles, administrativas y penales en materia de trasplante y donación de órganos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18615&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18615&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,11419,7102,rica,ae7f4369a49c77db8039dfa840119acd707e8bdfc2b2adaaec82ab262d6e4a3b,2026-09-02T15:10:36+00:00
18388-06,19068,2026-06-16,parlamentario,"Modifica la ley N° 18.700, con el objeto de mantener la actual distribución de escaños de diputados y diputadas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18616&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18616&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,7788,6162,rica,acfff1ac10b8cb783513c9f77b229177a6d070fb6c801c38424a9ae9a291a3fb,2026-09-02T15:10:37+00:00
18389-04,19070,2026-06-23,ejecutivo,Faculta a los establecimientos educacionales a implementar un mecanismo de elección mutua en el proceso de admisión escolar,texto_proyecto,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36766&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36766&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,290,38139,38139,rica,86d9f0c58dd49fa632b1f16e7b28b389f48c21d9aa5f7c74bac4d36af518e56e,2026-09-02T15:10:53+00:00
18390-07,19072,2026-06-16,parlamentario,"Modifica la ley N° 19.903, con el objeto de perfeccionar y digitalizar la adición, supresión, modificación y rectificación del inventario de las posesiones efectivas de las herencias intestadas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18620&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18620&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,8829,6994,rica,74fe102c307df573de31e04dd921da19115fafb17ab22fd1ba166aa88fb17907,2026-09-02T15:10:37+00:00
18391-09,19075,2026-06-16,parlamentario,Regula la responsabilidad de empresas de servicios sanitarios para garantizar la reparación de bienes nacionales de uso público,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18622&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18622&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,20223,18391,rica,578f59bc13640fa5cca4ad0954721fb74b4a6950c8fd4f33db6d3e447a624b3a,2026-09-02T15:10:38+00:00
18392-04,19084,2026-06-16,parlamentario,Promueve la difusión de ceremonias republicanas en los establecimientos educacionales reconocidos por el Estado,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18631&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18631&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,8201,6551,rica,37cf83103a97b3fc661db66bc66711a96c4a59c07f2ed74c961cbf60a7c00e03,2026-09-02T15:10:38+00:00
18393-08,19081,2026-06-16,parlamentario,"Modifica la ley N° 18.410, con el objeto de establecer compensaciones eléctricas automáticas agravadas para usuarios de territorios insulares y aislados afectados por interrupciones prolongadas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18628&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18628&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,6889,5109,rica,2090360bce9eba50460b8f74e3e12c3d685ecfe613f7aa09b4b25e81a4a1a358,2026-09-02T15:10:39+00:00
18394-16,19082,2026-06-16,parlamentario,Modifica el Reglamento de la Cámara de Diputados para permitir el ingreso del Subsecretario General de la Presidencia a las sesiones de Sala,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18629&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18629&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,5491,3843,rica,3216531f28617e93cbf4046b7191ab5fe9eddef434ed0e6ca96cafad59ebf2ef,2026-09-02T15:10:39+00:00
18395-07,19080,2026-06-16,parlamentario,Sanciona penalmente la usura y la obtención de lucro en las contrataciones con el Estado en situaciones de emergencia o catástrofe,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18627&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18627&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,9182,7445,rica,72ac6b61bfbd16c4a0a44a2657c78598f0a9f77955f99efb42a7dfa1daa1b42b,2026-09-02T15:10:40+00:00
18396-06,19074,2026-06-16,parlamentario,"Modifica la ley N° 18.575, orgánica constitucional sobre Bases Generales de la Administración del Estado, en materia de inhabilidades para el ingreso a la función pública",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18621&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18621&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,7214,5477,rica,f9ca3d8c7195d9242f8a2cddbe77441a6ecc6eee47e478c8dbdcd35b3b61be2b,2026-09-02T15:10:40+00:00
18397-07,19086,2026-06-16,parlamentario,"Regula el régimen de responsabilidad de organizadores, convocantes y promotores de manifestaciones públicas y modifica el Código Penal en materia de daños en bienes públicos o privados con motivo, ocasión o en contexto de su realización",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18633&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18633&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,9316,7507,rica,7afd2a04bcf600978e19ce328a37466caec15756cfae08b8efca750818f0c8ec,2026-09-02T15:10:41+00:00
18398-06,19083,2026-06-16,parlamentario,"Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de descanso maternal prenatal y postnatal de las concejalas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18630&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18630&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,8892,7119,rica,3dca03df0311b1c461be113169e5978dce23d1802270c17ca2c77ede5d0cb814,2026-09-02T15:10:41+00:00
18399-06,19078,2026-06-16,parlamentario,Declara feriado regional el 10 de agosto de los años 2026 y 2027 en reemplazo de los feriados que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18625&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18625&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,7672,5982,rica,91b604bdd3fed6d940194c8b4a8247f6fbb6e126b3a8859d310ecf8b8a701389,2026-09-02T15:10:42+00:00
18400-01,19077,2026-06-16,parlamentario,"Establece medidas a favor de la seguridad de las personas y la protección de la biodiversidad y la fauna local, por medio del control de los perros asilvestrados o ferales",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18624&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18624&prmTIPO=INICIATIVA,application/pdf,pdf_text,11,11,17737,16013,rica,c8dcb32891d90357eb43959394c1c96d763e40fa0f8c0302cd769bc04a1840c2,2026-09-02T15:10:42+00:00
18401-31,19085,2026-06-24,ejecutivo,Entrega un bono extraordinario de apoyo a la niñez,texto_proyecto,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36770&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36770&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,172,13427,13427,rica,b7fe11628ba2cbc017261550714ed776f00a0bca61e53bf4c29a7113c9a930ac,2026-09-02T15:10:55+00:00
18402-33,19071,2026-06-17,parlamentario,"Modifica el Código de Aguas para fortalecer la protección de nacientes, vertientes y cabeceras de cuenca",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18619&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18619&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,6327,4709,rica,0c1bc572a6fdb6fc1fcd60e709def7725560550ce9b2eae9dfcf87f51ab6b6d8,2026-09-02T15:10:44+00:00
18403-24,19079,2026-06-17,parlamentario,Aumenta penalidad en delitos contra monumentos nacionales,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18626&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18626&prmTIPO=INICIATIVA,application/pdf,pdf_text,11,11,14029,2464,rica,f611354db0a182e7a4b915fb1512d58b8237538045b25c05d5ce430a229c370e,2026-09-02T15:10:46+00:00
18404-13,19087,2026-06-24,parlamentario,"Modifica el Código del Trabajo, con el objeto de extender los permisos y el fuero a que tienen derecho los trabajadores en el caso de fallecimiento de familiares",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18634&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18634&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,7939,7939,rica,6d2306cfa8bd84d18c0758734844e85eab72a2e9bb2c49c891c909d88d81fe7b,2026-09-02T15:10:56+00:00
18405-25,19076,2026-06-17,parlamentario,Autoriza administrativamente controles policiales preventivos en situaciones que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18623&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18623&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,13868,12115,rica,23822eea3fb4fef2e4603b6c4633cb6239b300718957f7471dbf92db7f55dc13,2026-09-02T15:10:46+00:00
18406-02,19089,2026-06-23,parlamentario,"Modifica la ley N° 18.575 orgánica constitucional de Bases Generales de la Administración del Estado, en lo relativo al régimen de protección de derechos fundamentales aplicable al personal de las Fuerzas Armadas y de Orden y Seguridad Pública",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18636&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18636&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,9924,9924,rica,0e25bae2f42a057444cbb840ff31f62c3ec5e6efcc39cd5be5eea7809aefc02f,2026-09-02T15:10:53+00:00
18407-25,19090,2026-06-24,parlamentario,"Modifica diversos cuerpos legales, con el objeto de agravar las sanciones aplicables en materia de lavado de activos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18637&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18637&prmTIPO=INICIATIVA,application/pdf,pdf_text,3,3,7430,7430,rica,bb3e89e315e887bbb1cb2399021360cc62069d3f6f360608eb1aa36a417681aa,2026-09-02T15:10:56+00:00
18408-25,19099,2026-06-18,parlamentario,Modifica leyes que indica para permitir la homologación del servicio militar en los procesos de formación e ingreso institucional de Carabineros de Chile y Gendarmería de Chile,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18646&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18646&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,18249,15996,rica,f77011f70f5bb9630724bb3ad44c8af48586367b8be7ab494e0d1fadaa927350,2026-09-02T15:10:47+00:00
18409-03,19102,2026-06-18,parlamentario,"Modifica el artículo 38 de la Ley General de Bancos, incorporando nuevas exigencias en materia de seguridad y autenticación para las personas que realicen trámites presenciales ante instituciones bancarias del país",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18649&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18649&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,13380,3633,rica,9f2e1b98c9abfe8cf05adc987f784847f9e91e2d7cf56d333154b695dcb0ea9a,2026-09-02T15:10:48+00:00
18410-07,19104,2026-06-19,parlamentario,Modifica el artículo 60 de la Constitución Política de la República con el objeto de permitir la renuncia al cargo de diputado o senador,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18651&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18651&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,6707,5118,rica,56b946318fa3cba4a8197d0b59a498b236931c551a352bbea6c183959210cccc,2026-09-02T15:10:48+00:00
18411-11,19101,2026-06-19,parlamentario,"Modifica la ley N° 19.451, que establece normas sobre trasplante y donación de órganos, para impedir la discriminación en el acceso a esta prestación médica respecto de personas adoptadas, con filiación desconocida o sin vínculos familiares biológicos (Ley Thiare)",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18648&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18648&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,13873,12114,rica,faea6aa7ae6be19e32035e6c40f0fa45fed3aa2e8b8c135457b0353928429069,2026-09-02T15:10:49+00:00
18412-07,19100,2026-06-22,parlamentario,"Modifica ley N° 18.415, orgánica constitucional de los Estados de Excepción, con el objeto de introducir el concepto de bienes y servicios esenciales durante su vigencia",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18647&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18647&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,16235,14604,rica,e02323c88b78b36cba9608bfb1f2ccdb87fbb33a1a0aaddcf114e960eb607910,2026-09-02T15:10:51+00:00
